,Date,Close,High,Low,Open,daily_return,cum_daily_return,H-L,C-O,10day MA,50day MA,200day MA,rsi,ma7,ma21,ema_26,ema_12,macd,bb_high,bb_low,ema,momentum
26,09 Feb 2000,1689.65,1731.65,1666.7,1666.95,0.016178018343106393,1.0612046225348575,64.95000000000005,22.700000000000045,1597.0099999999998,0.0,0.0,65.96833959482552,1617.735714285714,1609.0309523809524,1613.5670273407022,1621.7297787730165,8.16275143231428,1674.980906711418,1543.0809980504869,1676.3032317948037,1688.65
27,10 Feb 2000,1711.2,1713.7,1692.1,1692.1,0.012754120675879665,1.0747393543524684,21.600000000000136,19.100000000000136,1607.3349999999996,0.0,0.0,68.69119063610255,1640.8357142857142,1615.6357142857141,1621.7473059153783,1635.6236706582554,13.876364742877058,1693.0112992131133,1538.260129358315,1699.5677439316023,1710.2
28,11 Feb 2000,1756.0,1771.65,1712.85,1712.85,0.02618045815801784,1.1028765230498683,58.80000000000018,43.15000000000009,1618.0649999999996,0.0,0.0,73.44742095931593,1664.8357142857142,1621.8833333333332,1632.8876112565279,1654.2900290993339,21.402417842806017,1720.608574955389,1523.1580917112774,1737.1892479772014,1755.0
29,14 Feb 2000,1744.5,1795.45,1738.75,1777.75,-0.006548974943052399,1.095653812335134,56.700000000000045,-33.25,1633.7549999999994,0.0,0.0,70.48728526740517,1685.7785714285712,1627.7452380952377,1642.067464984588,1668.2615376412098,26.194072656621756,1740.0362702605976,1515.4542059298778,1742.0630826590668,1743.5
30,15 Feb 2000,1702.55,1744.5,1694.45,1744.5,-0.024047004872456368,1.0693066197713856,50.049999999999955,-41.950000000000045,1653.5849999999996,0.0,0.0,60.85268650031599,1700.4642857142856,1631.545238095238,1647.0016797053368,1673.5665820583604,26.564902353023626,1748.4331669192266,1514.6573092712492,1715.7210275530222,1701.55
31,16 Feb 2000,1711.1,1742.8,1704.15,1704.85,0.005021878946286362,1.0746765481723402,38.649999999999864,6.25,1668.8899999999994,0.0,0.0,61.99295158335422,1711.1071428571427,1636.2833333333333,1652.191911405562,1679.3686208717006,27.176709466138618,1757.7523801449934,1514.8142865216732,1712.6403425176738,1710.1
32,17 Feb 2000,1742.1,1753.1,1710.05,1710.05,0.018117000759745094,1.0941464640120586,43.049999999999955,32.049999999999955,1681.1999999999994,0.0,0.0,65.87416409302833,1722.4428571428568,1642.7309523809522,1659.4221560912267,1689.0587003463486,29.636544255121862,1771.7446201692544,1513.71728459265,1732.280114172558,1741.1
33,18 Feb 2000,1717.8,1764.15,1713.45,1742.3,-0.013948682624418729,1.0788845622409244,50.700000000000045,-24.5,1695.619999999999,0.0,0.0,60.64616077600726,1726.4642857142856,1646.6809523809525,1664.087200415951,1693.4955867661763,29.408386350225328,1779.6984191896029,1513.663485572302,1722.626704724186,1716.8
34,21 Feb 2000,1753.5,1767.8,1719.55,1719.55,0.020782396088019572,1.1013063685466649,48.25,33.950000000000045,1707.4249999999988,0.0,0.0,65.03635797301627,1732.5071428571425,1653.9380952380955,1671.1908208768966,1702.7537805913075,31.56295971441091,1793.002777687529,1514.8734127886619,1743.2089015747288,1752.5
35,22 Feb 2000,1739.05,1781.05,1733.55,1754.2,-0.008240661534074767,1.092230875518151,47.5,-15.150000000000091,1719.114999999999,0.0,0.0,62.02046282699501,1730.0857142857137,1659.5785714285719,1676.5532463633645,1708.3514975225714,31.798251159206984,1802.5187147453757,1516.638428111768,1740.4363005249095,1738.05
36,23 Feb 2000,1696.4,1818.15,1689.2,1745.2,-0.024524884275897718,1.0654440396935059,128.95000000000005,-48.799999999999955,1726.744999999999,0.0,0.0,54.053069486125224,1723.214285714285,1663.5214285714292,1678.1138701551045,1706.5089946439182,28.395124488813735,1805.7007117720011,1521.3421453708572,1711.0787668416367,1695.4
37,24 Feb 2000,1732.0,1751.6,1693.1,1696.4,0.020985616599858536,1.0878030398191183,58.5,35.59999999999991,1727.419999999999,0.0,0.0,58.809625759577486,1727.4214285714281,1670.4547619047623,1682.3319035700415,1710.437563350266,28.105659780224414,1811.029901615743,1529.8796221937816,1725.026255613879,1731.0
38,25 Feb 2000,1710.45,1757.05,1699.25,1734.05,-0.012442263279445753,1.0742683080015074,57.799999999999955,-23.59999999999991,1729.4999999999989,0.0,0.0,55.091671483357885,1727.328571428571,1675.5285714285717,1684.5236865281836,1710.4394795186365,25.91579299045293,1813.6852345738157,1537.3719082833277,1715.308751871293,1709.45
39,28 Feb 2000,1722.55,1726.65,1670.75,1711.15,0.007074161770294296,1.0818678557970105,55.90000000000009,11.399999999999864,1724.944999999999,0.0,0.0,56.74520376650886,1724.5357142857138,1681.4071428571433,1687.4763650365337,1712.3049741001998,24.828609063666136,1816.374025038344,1546.4402606759427,1720.1362506237645,1721.55
40,29 Feb 2000,1654.8,1783.3,1626.35,1722.85,-0.039331224057356784,1.0393166687602062,156.95000000000005,-68.04999999999995,1722.7499999999989,0.0,0.0,46.43553225536366,1715.5357142857138,1686.578571428572,1684.948137367918,1703.4486647953124,18.500527427394445,1807.3640406350473,1565.7931022220969,1676.5787502079213,1653.8
41,01 Mar 2000,1712.7,1727.9,1630.0,1661.5,0.03498912255257447,1.0756814470543905,97.90000000000009,51.200000000000045,1717.974999999999,0.0,0.0,54.109082729369135,1709.7071428571423,1694.3500000000006,1687.088290111045,1704.873225199221,17.7849350881761,1797.857627738249,1590.8423722617522,1700.6595834026405,1711.7
42,02 Mar 2000,1696.55,1773.85,1690.05,1713.65,-0.009429555672330281,1.0655382489636984,83.79999999999995,-17.100000000000136,1718.134999999999,0.0,0.0,51.87669066393343,1703.635714285714,1699.5190476190485,1687.8157391068169,1703.5917562016114,15.776017094794497,1790.845453856184,1608.192641381913,1697.9198611342135,1695.55
43,03 Mar 2000,1656.0,1719.15,1644.4,1696.45,-0.023901447054316072,1.040070342921744,74.75,-40.450000000000045,1713.5799999999992,0.0,0.0,46.670222845101215,1697.8642857142854,1702.285714285715,1685.376487793948,1696.26524138015,10.888753586202029,1783.6605208468181,1620.9109077246117,1669.9732870447378,1655.0
44,06 Mar 2000,1688.5,1721.0,1656.0,1656.0,0.01962560386473422,1.0604823514633843,65.0,32.5,1707.3999999999992,0.0,0.0,50.921679925988954,1691.6499999999996,1706.5119047619055,1685.6153418599267,1695.0699391828216,9.45459732289487,1773.460682979,1639.563126544811,1682.3244290149125,1687.5
45,07 Mar 2000,1702.75,1730.85,1684.9,1711.85,0.008439443292863391,1.069432232131642,45.94999999999982,-9.099999999999909,1700.8999999999992,0.0,0.0,52.70211419723858,1690.5499999999995,1709.6619047619056,1686.9224927078737,1696.2520306521033,9.329537944229514,1768.532609741222,1650.7911997825893,1695.941476338304,1701.75
46,08 Mar 2000,1666.35,1765.25,1654.45,1717.75,-0.02137718396711208,1.0465707825650046,110.79999999999995,-51.40000000000009,1697.2699999999993,0.0,0.0,47.91995668870974,1682.5214285714283,1709.833333333334,1685.3565451894326,1691.6499273289432,6.293382139510641,1768.1486429298125,1651.5180237368554,1676.2138254461013,1665.35
47,09 Mar 2000,1646.25,1692.25,1595.45,1667.45,-0.012062291835448713,1.0339467403592515,96.79999999999995,-21.200000000000045,1694.264999999999,0.0,0.0,45.466562585515156,1681.2999999999997,1707.7666666666673,1682.3858865130835,1684.6630224625567,2.277135949473177,1771.8746328903212,1643.6587004430135,1656.237941815367,1645.25
48,10 Mar 2000,1602.75,1680.45,1588.2,1647.85,-0.02642369020501134,1.0066260520035173,92.25,-45.09999999999991,1685.6899999999991,0.0,0.0,40.619652264608646,1665.592857142857,1702.6023809523817,1676.3478955811102,1672.0575068173976,-4.290388763712599,1781.3498283788877,1623.8549335258758,1620.5793139384557,1601.75
49,13 Mar 2000,1560.7,1645.0,1553.45,1601.4,-0.02623615660583367,0.9802160532596409,91.54999999999995,-40.700000000000045,1674.919999999999,0.0,0.0,36.56208907586305,1646.185714285714,1693.3023809523816,1667.5947571318734,1654.9215427491301,-12.673214382743254,1789.7124347651989,1596.8923271395643,1580.6597713128185,1559.7
50,14 Mar 2000,1567.05,1571.3,1503.2,1561.55,0.0040686871275708025,0.9842042456977766,68.09999999999991,5.5,1658.7349999999992,1650.135,0.0,37.57616838494448,1633.4785714285713,1684.8523809523817,1659.9970034151606,1641.4001465133301,-18.596856901830506,1792.8278479631354,1576.8769139416281,1571.586590437606,1566.05
51,15 Mar 2000,1620.1,1630.95,1538.7,1546.8,0.033853418844325356,1.0175229242557469,92.25,73.29999999999995,1649.9599999999991,1649.632,0.0,45.425128417259444,1623.7071428571428,1680.926190476191,1656.986641874076,1638.1226476631766,-18.863994210899364,1792.1462049477216,1569.7061760046606,1603.928863479202,1619.1
52,16 Mar 2000,1562.2,1621.2,1554.3,1620.4,-0.035738534658354304,0.9811581459615628,66.90000000000009,-58.200000000000045,1640.699999999999,1649.2600000000002,0.0,39.57623121228789,1603.6285714285714,1673.8357142857149,1649.8445254028472,1626.4405717979068,-23.403953604940398,1795.4738133454132,1552.1976152260165,1576.1096211597342,1561.2
53,21 Mar 2000,1556.6,1585.25,1542.65,1563.3,-0.0035846882601460184,0.9776409998743878,42.59999999999991,-6.7000000000000455,1627.264999999999,1648.5880000000002,0.0,39.05248529674063,1587.95,1665.0023809523814,1642.8275553952117,1615.6945697382437,-27.132985656968003,1792.6148822059433,1537.3898796988194,1563.1032070532447,1555.6
54,22 Mar 2000,1589.6,1604.0,1551.05,1551.05,0.021200051394064,0.9983670393166689,52.950000000000045,38.549999999999955,1617.324999999999,1647.3680000000002,0.0,43.77452810473583,1579.857142857143,1658.8976190476194,1638.8267178814526,1611.679609970851,-27.147107910601562,1788.1570886279576,1529.6381494672812,1580.767735684415,1588.6
55,23 Mar 2000,1553.4,1629.2,1544.5,1590.3,-0.02277302466029174,0.975631202110288,84.70000000000005,-36.899999999999864,1607.4349999999988,1646.8940000000002,0.0,40.10390421026419,1572.8071428571427,1649.369047619048,1632.4126332724045,1602.712740233204,-29.69989303920056,1778.839911044725,1519.8981841933708,1562.5225785614718,1552.4
56,24 Mar 2000,1569.55,1579.4,1540.45,1554.2,0.010396549504313013,0.98577440020098,38.950000000000045,15.349999999999909,1592.4999999999989,1645.303,0.0,42.42350001652604,1574.0714285714282,1641.2976190476195,1627.6974819850236,1597.6104066197297,-30.087075365293913,1768.3990135175086,1514.1962245777304,1567.207526187157,1568.55
57,27 Mar 2000,1562.95,1593.3,1555.75,1570.45,-0.00420502691854352,0.9816291923125238,37.549999999999955,-7.5,1582.8199999999988,1645.2440000000001,0.0,41.712553920854596,1573.4857142857143,1634.9428571428573,1622.8454810568876,1592.277705994527,-30.567775062360624,1763.805463378003,1506.0802509077116,1564.3691753957191,1561.95
58,28 Mar 2000,1568.6,1575.85,1527.55,1563.3,0.0036149588918390485,0.9851777414897627,48.299999999999955,5.2999999999999545,1574.4899999999986,1644.007,0.0,42.59937497418261,1566.1285714285714,1627.161904761905,1618.783977593467,1588.634791027777,-30.149186565689888,1751.0471214132947,1503.2766881105151,1567.1897251319062,1567.6
59,29 Mar 2000,1558.25,1609.4,1553.4,1569.3,-0.006598240469208205,0.9786773018465018,56.0,-11.049999999999955,1571.0749999999985,1642.9510000000002,0.0,41.35801638265764,1565.5642857142855,1619.9142857142858,1614.2552542415626,1583.960000434096,-30.29525380746668,1741.1137830022574,1498.7147884263143,1561.229908377302,1557.25
60,30 Mar 2000,1549.5,1557.85,1489.1,1556.95,-0.005615273544039789,0.9731817610852909,68.75,-7.4500000000000455,1570.8299999999986,1641.6610000000003,0.0,40.289123385187885,1564.5499999999997,1611.6738095238095,1609.4143015728682,1578.6582629174804,-30.756038655387783,1726.9514379650968,1496.3961810825222,1553.4099694591007,1548.5
61,31 Mar 2000,1528.45,1545.55,1493.9,1545.55,-0.013585027428202667,0.9599610601683206,51.649999999999864,-17.09999999999991,1569.0749999999985,1640.4190000000003,0.0,37.76073546908939,1555.8142857142855,1605.6571428571426,1603.3657329533119,1570.933669455588,-32.4320634977239,1724.611576510177,1486.7027092041083,1536.7699898197004,1527.45
62,03 Apr 2000,1534.75,1555.5,1510.75,1528.7,0.004121822761621319,0.9639178495163925,44.75,6.0499999999999545,1559.9099999999985,1638.8540000000003,0.0,38.99468304314419,1553.1499999999999,1597.1833333333332,1598.242924419584,1565.3668014821806,-32.87612293740335,1709.265911521619,1485.1007551450473,1535.4233299399002,1533.75
63,04 Apr 2000,1428.1,1534.05,1420.85,1534.05,-0.0694901449747517,0.8969350584097475,113.20000000000005,-105.95000000000005,1557.1649999999984,1636.852,0.0,28.642215840353614,1532.9428571428573,1584.3999999999996,1585.5475887863101,1544.2483518265021,-41.29923695980801,1709.3770178872892,1459.42298211271,1463.8744433133,1427.1
64,05 Apr 2000,1434.65,1467.4,1391.65,1428.5,0.004586513549471372,0.9010488632081397,75.75,6.150000000000091,1544.3149999999982,1633.392,0.0,29.87357652231678,1514.6142857142856,1573.8595238095236,1574.2943527867299,1527.386742511583,-46.90761027514691,1710.286532202464,1437.432515416583,1444.3914811044333,1433.65
65,06 Apr 2000,1452.95,1475.25,1381.05,1436.15,0.012755724392709,0.9125423941715864,94.20000000000005,16.799999999999955,1528.8199999999981,1629.6729999999998,0.0,33.33486019613552,1498.0928571428572,1562.6428571428569,1565.2495924754296,1515.9347495322208,-49.31484294320876,1698.212936016162,1427.0727782695517,1450.0971603681446,1451.95
66,07 Apr 2000,1557.15,1558.05,1453.3,1453.3,0.07171616366702227,0.9779864338650923,104.75,103.85000000000014,1518.774999999998,1626.4599999999998,0.0,48.82388650343966,1497.935714285714,1555.7095238095235,1564.6461453186598,1522.2756446450787,-42.37050067358109,1675.113793494688,1436.305254124359,1521.4657201227149,1556.15
67,10 Apr 2000,1613.0,1636.95,1557.55,1557.55,0.035866807950422075,1.0130636854666497,79.40000000000009,55.450000000000045,1517.534999999998,1625.8749999999998,0.0,54.87558213663438,1507.0071428571428,1553.1690476190474,1568.2471257837622,1536.2334004701158,-32.01372531364632,1664.6968444958368,1441.641250742258,1582.4885733742383,1612.0
68,11 Apr 2000,1624.65,1631.6,1550.85,1613.0,0.007222566646001294,1.0203806054515763,80.75,11.650000000000091,1522.539999999998,1626.0569999999998,0.0,56.04325904847549,1520.7499999999998,1552.140476190476,1572.4458598328374,1549.8360884056901,-22.60977142714728,1660.4137352115636,1443.8672171693884,1610.5961911247462,1623.65
69,12 Apr 2000,1592.7,1628.55,1586.0,1624.4,-0.019665774166743644,1.0003140309006404,42.549999999999955,-31.700000000000045,1528.1449999999982,1626.5679999999995,0.0,52.06420411208002,1529.0285714285712,1551.6619047619045,1573.9530611006412,1556.4305913778196,-17.522469722821597,1659.0811158219462,1444.2426937018627,1598.665397041582,1591.7
70,13 Apr 2000,1518.65,1587.95,1502.7,1587.95,-0.04649337602812831,0.9538060545157642,85.25,-69.29999999999995,1531.5899999999979,1627.4979999999996,0.0,44.226666425766794,1541.9642857142856,1549.6595238095235,1569.8391130812804,1550.61815165923,-19.220961422050323,1657.9354057918354,1441.3836418272117,1545.3217990138608,1517.65
71,17 Apr 2000,1443.55,1518.55,1412.45,1518.55,-0.049451815757416195,0.9066386132395425,106.09999999999991,-75.0,1528.504999999998,1626.8809999999994,0.0,37.98189440870748,1543.235714285714,1543.7785714285712,1560.4475317072768,1534.146029902928,-26.301501804348845,1661.12322435928,1426.4339184978626,1477.4739330046202,1442.55
72,18 Apr 2000,1414.8,1478.85,1410.0,1443.55,-0.019916178864604617,0.8885818364527067,68.84999999999991,-28.75,1520.014999999998,1623.9919999999995,0.0,35.892507918091496,1537.7857142857138,1534.0023809523807,1549.6195055065614,1515.7850093934674,-33.83449611309402,1658.6236450937395,1409.381116811022,1435.69131100154,1413.8
73,19 Apr 2000,1404.95,1469.05,1375.05,1417.75,-0.006962114786542184,0.8823954277100865,94.0,-12.799999999999955,1508.019999999998,1620.3299999999997,0.0,35.17850078235034,1516.0428571428567,1526.5142857142853,1538.8670925323129,1498.7333965383257,-40.1336959939872,1662.407041749539,1390.6215296790315,1415.19710366718,1403.95
74,20 Apr 2000,1415.65,1425.55,1339.75,1405.7,0.007615929392505105,0.8891156889837959,85.79999999999995,9.950000000000045,1505.7049999999979,1616.4339999999997,0.0,36.652709654801164,1487.8499999999997,1519.8023809523806,1529.7113962364292,1485.951289262118,-43.76010697431116,1663.171765676562,1376.4329962281993,1415.499034555727,1414.65
75,24 Apr 2000,1388.0,1431.8,1371.85,1416.05,-0.019531663899975293,0.8717497801783695,59.950000000000045,-28.049999999999955,1503.804999999998,1612.0149999999994,0.0,34.471033451843184,1454.0428571428567,1510.2023809523805,1519.1839085256092,1470.881813986822,-48.30209453878729,1660.7604776333305,1359.6442842714305,1397.1663448519091,1387.0
76,25 Apr 2000,1359.45,1383.8,1311.3,1383.8,-0.02056916426512967,0.8538186157517899,72.5,-24.34999999999991,1497.3099999999981,1606.5199999999995,0.0,32.33109962427868,1420.7214285714283,1500.966666666666,1507.3201010285675,1453.7384135568761,-53.58168747169134,1663.698152044675,1338.235181288657,1372.0221149506363,1358.45
77,26 Apr 2000,1436.1,1439.05,1362.5,1362.5,0.05638309610504244,0.9019595528199973,76.54999999999995,73.59999999999991,1477.5399999999981,1599.9159999999995,0.0,42.62860807089432,1408.928571428571,1494.6119047619043,1502.031467539333,1451.0248055201328,-51.00666201920035,1656.5153633560976,1332.708446167711,1414.7407049835454,1435.1
78,27 Apr 2000,1416.9,1455.85,1400.65,1436.15,-0.013369542510967114,0.8899007662353975,55.19999999999982,-19.25,1459.849999999998,1594.4139999999998,0.0,40.947691297076695,1405.1214285714284,1487.6571428571422,1495.7109693659347,1445.7748256979596,-49.9361436679751,1649.7786722285186,1325.5356134857657,1416.1802349945153,1415.9
79,28 Apr 2000,1406.55,1438.0,1396.55,1419.9,-0.007304679229303557,0.8834003265921364,41.450000000000045,-13.350000000000136,1439.0749999999982,1587.6319999999996,0.0,40.0313255764875,1403.9428571428568,1479.9404761904755,1489.092429444337,1439.7402276536989,-49.35220179063822,1641.3053348773883,1318.5756175035626,1409.760078331505,1405.55
80,02 May 2000,1333.45,1421.5,1319.65,1410.0,-0.051971135046745554,0.8374890089184773,101.84999999999991,-76.54999999999995,1420.459999999998,1580.8729999999996,0.0,34.2084842444621,1393.7285714285713,1469.2357142857136,1477.540697308732,1423.3878632119083,-54.15283409682365,1638.418299509066,1300.0531290623612,1358.8866927771685,1332.45
81,03 May 2000,1316.05,1342.15,1258.1,1330.15,-0.013048858224905424,0.8265607335761835,84.05000000000018,-14.100000000000136,1401.9399999999982,1573.4909999999995,0.0,32.9788197087682,1379.4999999999998,1458.119047619047,1465.5566535840944,1406.8743272301012,-58.682326353993176,1635.6251361799473,1280.6129590581468,1330.3288975923895,1315.05
82,04 May 2000,1380.55,1385.15,1317.95,1317.95,0.04901029596139961,0.8670707197588239,67.20000000000005,62.59999999999991,1389.1899999999982,1565.5899999999995,0.0,41.3893690491831,1378.4357142857139,1451.0761904761898,1459.2492553295915,1402.8244268806952,-56.42482844889628,1628.5985457417937,1273.553835210586,1363.8096325307963,1379.55
83,05 May 2000,1422.4,1428.6,1381.9,1381.9,0.030314005287747747,0.8933551061424441,46.69999999999982,40.5,1385.764999999998,1558.3589999999995,0.0,46.11440787723109,1387.4285714285709,1445.7261904761897,1456.5154231476631,1405.836055938506,-50.679367209157135,1619.3872846194874,1272.065096332892,1402.8698775102655,1421.4
84,08 May 2000,1365.05,1436.6,1358.8,1423.25,-0.04031917885264347,0.8573357618389645,77.79999999999995,-58.200000000000045,1387.509999999998,1552.450999999999,0.0,41.21133537191108,1377.2785714285708,1442.7238095238088,1449.73042229726,1399.5612738282316,-50.169148469028414,1619.8111004823845,1265.636518565233,1377.656625836755,1364.05
85,09 May 2000,1378.55,1385.7,1328.05,1362.45,0.009889747628291978,0.8658145961562613,57.65000000000009,16.09999999999991,1382.449999999998,1544.6819999999993,0.0,42.75431248481077,1371.7999999999993,1440.0523809523802,1444.4507488296192,1396.3287682994826,-48.121980530136625,1619.3302476180402,1260.7745142867202,1378.2522086122517,1377.55
