,Date,Open,High,Low,Close,daily_return,cum_daily_return,H-L,C-O,10day MA,50day MA,200day MA,rsi,ma7,ma21,ema_26,ema_12,macd,bb_high,bb_low,ema,momentum
1033,2004-02-16,1914.45,1929.5,1909.45,1913.55,-2.612876254182161e-05,1.2018276598417237,20.04999999999995,-0.900000000000091,1849.0949999999973,1833.4480000000005,1419.0232499999984,57.33069424248307,1885.5785714285728,1863.4404761904752,1863.110537756484,1876.1003184782198,12.989780721735773,1964.6880323044945,1762.1929200764555,1910.441984271953,1912.55
1034,2004-02-17,1913.55,1926.15,1905.5,1920.1,0.003422957330615928,1.2059414646401156,20.65000000000009,6.5499999999999545,1859.4749999999976,1838.3090000000007,1423.8317499999985,58.10739451853514,1897.9285714285727,1862.2809523809515,1867.331979404152,1882.8695002508007,15.537520846649384,1960.1327406947287,1764.4291640671738,1916.8806614239843,1919.1
1035,2004-02-18,1920.0,1935.8,1912.6,1916.45,-0.0019009426592364602,1.2036490390654389,23.200000000000053,-3.5499999999999545,1874.5849999999973,1843.2070000000006,1428.6814999999979,57.479499398664245,1903.035714285716,1863.033333333332,1870.9703513001405,1888.0357309814474,17.065379681306922,1962.3561168895087,1763.7105497771552,1916.5935538079948,1915.45
1036,2004-02-19,1916.65,1919.7,1851.8,1858.3,-0.03034256046335682,1.1671272453209347,67.90000000000009,-58.35000000000014,1884.0099999999973,1848.6200000000006,1433.5559999999982,48.489756936581536,1899.8285714285728,1859.3642857142847,1870.0318067593887,1883.4610031381478,13.42919637875866,1952.9966313159566,1765.7319401126126,1877.7311846026648,1857.3
1037,2004-02-20,1858.25,1872.85,1831.15,1852.65,-0.003040413280955612,1.1635786961436958,41.69999999999982,-5.599999999999909,1889.3899999999976,1852.8610000000006,1438.1582499999984,47.708996201372564,1894.2785714285726,1857.4309523809522,1868.744265517953,1878.720848809202,9.976583291248973,1949.7926623922128,1765.0692423696908,1861.0103948675546,1851.65
1038,2004-02-23,1853.0,1867.25,1800.2,1808.2,-0.023992659163900358,1.1356613490767444,67.04999999999995,-44.79999999999996,1891.2899999999966,1856.3970000000006,1442.7414999999985,41.981858577688286,1883.264285714287,1856.6499999999994,1864.259505109216,1867.8714874539405,3.6119823447245385,1950.4438537432682,1762.85614625673,1825.8034649558515,1807.2
1039,2004-02-24,1808.4,1826.85,1780.35,1821.35,0.007272425616635214,1.143920361763593,46.5,12.949999999999818,1884.0399999999966,1858.8230000000005,1447.0614999999984,44.119032791878325,1870.0857142857155,1859.0714285714275,1861.0810232492734,1860.7143355379496,-0.3666877113241753,1945.8902892610402,1772.252567881815,1822.8344883186166,1820.35
1040,2004-02-25,1833.65,1834.1,1779.0,1786.8,-0.01896944574079662,1.122220826529326,55.099999999999895,-46.85000000000014,1878.0999999999967,1861.3420000000006,1451.4074999999982,39.95465188460033,1851.9785714285726,1856.1785714285706,1855.5787252308087,1849.342899301342,-6.235825929467183,1948.4848527502786,1763.8722901068625,1798.8114961062054,1785.8
1041,2004-02-26,1787.45,1818.6,1760.55,1765.8,-0.011752854264607149,1.1090315287024195,58.04999999999996,-21.65000000000009,1867.6299999999967,1863.1000000000006,1455.5422499999984,37.62971423545317,1829.935714285716,1849.564285714285,1848.9284492877866,1836.490145562674,-12.438303725112293,1947.0296443955656,1752.0989270330042,1776.803832035402,1764.8
1042,2004-02-27,1765.9,1807.45,1763.95,1800.3,0.01953788651036348,1.1306996608466224,43.5,34.399999999999864,1855.6799999999973,1863.9370000000006,1459.5057499999984,43.451418721099174,1813.342857142858,1846.573809523809,1845.3263419331354,1830.9224308607238,-14.40391107241112,1946.1262410313373,1747.0213780162806,1792.4679440118011,1799.3
1043,2004-03-01,1798.35,1856.45,1795.35,1852.7,0.02910626006776652,1.1636100992337597,61.10000000000014,54.35000000000014,1844.3499999999967,1865.218000000001,1463.6744999999985,50.941455601936646,1812.5428571428586,1847.0071428571425,1845.8725388269766,1834.2728261129205,-11.599712714056974,1946.5844258373875,1747.4298598768976,1832.622648003933,1851.7
1044,2004-03-03,1852.45,1868.25,1842.45,1860.4,0.004156096507799356,1.1684461751036253,25.799999999999947,7.950000000000045,1838.2649999999976,1867.6070000000007,1468.0802499999984,51.948646947512465,1813.6500000000005,1849.419047619047,1846.9486470620159,1838.2923913263169,-8.656255735699233,1947.650699728762,1751.187395509332,1851.1408826679776,1859.4
1045,2004-03-04,1859.3,1867.95,1831.2,1843.85,-0.008895936357772638,1.1580517522924203,36.75,-15.450000000000045,1832.2949999999976,1869.6930000000007,1472.5422499999984,49.591966941460655,1818.7428571428586,1852.983333333333,1846.7191176500146,1839.147408045345,-7.571709604669879,1944.1362725802207,1761.8303940864441,1846.2802942226592,1842.85
1046,2004-03-05,1843.9,1871.1,1843.9,1867.7,0.012934891666892769,1.1730310262529784,27.19999999999981,23.799999999999947,1825.0349999999976,1870.9990000000007,1476.9452499999984,52.907498783426,1825.364285714287,1855.1499999999994,1848.2732570833475,1843.5401144999075,-4.733142583439758,1945.3882125266987,1764.9117874733004,1860.56009807422,1866.7
1047,2004-03-08,1868.15,1891.95,1867.95,1885.25,0.009396584033838362,1.1840535108654642,24.0,17.09999999999991,1825.9749999999976,1872.5700000000006,1481.4442499999984,55.240485365531434,1839.4285714285727,1858.995238095237,1851.012275077173,1849.95701996146,-1.0552551157131802,1947.0233694213973,1770.9671067690774,1877.0200326914066,1884.25
1048,2004-03-09,1884.5,1898.7,1843.0,1866.05,-0.010184325686248495,1.1719947242808644,55.700000000000045,-18.45000000000005,1829.2349999999976,1874.6690000000006,1485.9582499999985,52.194061244119155,1853.7500000000007,1860.5380952380947,1852.1261806270127,1852.4328630443124,0.3066824172999532,1947.8331804650174,1773.2430100111715,1869.7066775638025,1865.05
1049,2004-03-10,1866.3,1866.4,1835.8,1844.35,-0.011628841670909162,1.1583657831930614,30.60000000000014,-21.950000000000053,1835.0199999999973,1875.816000000001,1490.4042499999985,48.91097431359534,1860.0428571428586,1858.8071428571427,1851.5501672472333,1851.1893456528799,-0.3608215943538653,1945.8643555722765,1771.7499301420085,1852.802225854601,1843.35
1050,2004-03-11,1843.95,1843.95,1798.45,1805.4,-0.021118551251118167,1.133902776033157,45.5,-38.54999999999996,1837.3199999999968,1875.962000000001,1494.6719999999984,43.608649371473426,1853.285714285716,1855.2190476190472,1848.131636340031,1844.144830937052,-3.9868054029791433,1944.6564697431447,1765.7816254949487,1821.2007419515328,1804.4
1051,2004-03-12,1805.2,1820.95,1775.9,1812.2,0.003766478342749569,1.1381735962818695,45.04999999999996,7.0,1839.1799999999976,1874.5890000000006,1498.6859999999986,44.73505776865966,1846.4000000000005,1851.4428571428568,1845.470033648177,1839.230241562121,-6.239792086056013,1941.1425131384506,1761.7432011472629,1815.2002473171767,1811.2
1052,2004-03-15,1812.45,1836.0,1751.8,1763.4,-0.026928595077805983,1.1075241803793447,84.20000000000005,-49.04999999999996,1843.819999999998,1873.3680000000006,1502.7129999999988,38.75259785596693,1834.9071428571438,1845.6380952380946,1839.3907718964606,1827.5640505525641,-11.826721343896224,1941.6878526806586,1749.5883377955304,1780.666749105726,1762.4
1053,2004-03-16,1763.35,1769.5,1730.1,1749.35,-0.007967562663037442,1.0986999120713432,39.4000000000001,-14.0,1840.1299999999976,1871.0410000000006,1506.4542499999984,37.20972738047728,1818.0000000000007,1837.8166666666666,1832.7210850893148,1815.5311196983234,-17.189965390991574,1937.311075219844,1738.3222581134885,1759.7889163685752,1748.35
1054,2004-03-17,1749.6,1765.05,1738.85,1749.85,0.0002858204475948422,1.0990139429719838,26.200000000000053,0.25,1829.7949999999976,1867.7830000000006,1510.1477499999985,37.30538888855618,1798.6571428571442,1830.0214285714278,1826.5824861938104,1805.4263320524274,-21.156154141382558,1930.2433851051221,1729.7994720377335,1753.1629721228585,1748.85
1055,2004-03-18,1750.0,1754.95,1708.3,1716.65,-0.018973054833271275,1.0781622911694466,46.650000000000105,-33.34999999999991,1818.7399999999973,1863.8590000000006,1513.7917499999985,33.640505730065996,1777.314285714287,1820.3333333333328,1818.4393390683426,1791.7684348135922,-26.670904254750447,1923.2800104693438,1717.386656197321,1728.8209907076196,1715.65
1056,2004-03-19,1716.3,1738.6,1703.55,1725.1,0.004922377887163876,1.0834694133902731,35.049999999999955,8.799999999999955,1806.019999999998,1859.0920000000006,1517.1997499999984,35.380529828587,1760.2785714285724,1811.2214285714279,1811.525313952169,1781.511752534578,-30.013561417590836,1912.2931880863446,1710.1496690565107,1726.3403302358731,1724.1
1057,2004-03-22,1726.3,1726.35,1678.4,1685.0,-0.02324502927366523,1.0582841351588954,47.94999999999982,-41.29999999999996,1791.7599999999975,1855.0600000000006,1520.5932499999985,31.19959414134993,1743.0785714285728,1802.969047619047,1802.1530684742306,1766.6637906061817,-35.48927786804893,1915.541533050448,1690.396562187646,1698.7801100786246,1684.0
1058,2004-03-23,1685.15,1710.45,1669.7,1696.4,0.006765578635014924,1.0654440396935017,40.75,11.25,1771.7349999999976,1850.4250000000006,1523.7577499999984,33.60180214222549,1726.5357142857156,1795.5285714285706,1794.3195078465094,1755.8539766667689,-38.46553117974077,1914.7669988395394,1676.2901440176017,1697.1933700262082,1695.4
1059,2004-03-24,1697.4,1700.65,1676.4,1692.1,-0.0025347795331290834,1.062743373947992,24.25,-5.300000000000182,1754.769999999998,1844.9820000000007,1527.0507499999987,33.13189273089135,1716.3500000000015,1789.9999999999993,1786.7476924504715,1746.045672564189,-40.70201988628264,1917.266688493148,1662.733311506851,1693.797790008736,1691.1
1060,2004-03-25,1691.95,1720.65,1691.95,1704.45,0.007298623012824469,1.0704999371938158,28.700000000000053,12.5,1739.5449999999978,1839.3860000000006,1530.2907499999988,35.90434053478634,1709.9357142857157,1784.4333333333325,1780.6515670837705,1739.6463383235446,-41.00522876022546,1916.0914410720725,1652.7752255945934,1700.8992633362452,1703.45
1061,2004-03-26,1704.45,1755.45,1703.8,1747.5,0.025257414415207124,1.0975379977389732,51.650000000000105,43.04999999999996,1729.4499999999978,1834.5630000000006,1533.5564999999988,44.53689640399374,1709.6000000000015,1782.561904761904,1778.1958954479348,1740.8545939660764,-37.34130148185887,1915.1923760148325,1649.9314335089753,1731.9664211120817,1746.5
1062,2004-03-29,1747.35,1766.15,1739.5,1762.05,0.008326180257510751,1.1066762969476154,26.65000000000009,14.700000000000045,1722.9799999999975,1830.2410000000007,1537.0129999999988,47.128718200687246,1716.0857142857155,1782.3833333333325,1776.9999031925327,1744.115425663603,-32.884477528929665,1915.1186463941208,1649.648020272545,1752.022140370694,1761.05
1063,2004-03-30,1762.15,1775.4,1746.25,1750.15,-0.006753497346840276,1.0992023615123687,29.15000000000009,-12.0,1722.8449999999975,1825.8390000000006,1540.5642499999988,45.26561032520843,1719.6642857142872,1779.995238095237,1775.0110214745675,1745.0438217153562,-29.96719975921133,1913.1804734059647,1646.8100027845096,1750.7740467902313,1749.15
1064,2004-03-31,1744.6,1775.3,1740.2,1771.9,0.012427506213753105,1.1128627056902358,35.09999999999991,27.300000000000185,1722.924999999998,1821.9530000000007,1543.9052499999993,49.21715067947808,1732.0785714285723,1776.1476190476185,1774.7805754394144,1749.175541451455,-25.60503398795959,1905.1128836586845,1647.182354436552,1764.8580155967438,1770.9
1065,2004-04-01,1771.45,1823.05,1771.45,1819.65,0.02694847339014617,1.1428526567014152,51.599999999999895,48.200000000000045,1725.1299999999978,1819.3780000000006,1547.330999999999,56.62139180091487,1749.6857142857157,1774.2071428571421,1778.1042365179767,1760.0177658435389,-18.086470674437805,1899.007075892886,1649.4072098213985,1801.3860051989147,1818.65
1066,2004-04-02,1856.1,1856.3,1809.0,1841.1,0.011787981205176656,1.1563245823388977,47.29999999999996,-15.0,1735.4299999999978,1817.0640000000005,1550.966499999999,59.47948907295829,1770.9714285714294,1774.0761904761898,1782.770589368497,1772.4919557137634,-10.278633654733312,1898.5746106230315,1649.5777703293484,1827.8620017329715,1840.1
1067,2004-04-05,1841.1,1878.8,1840.0,1856.6,0.008418880017381003,1.166059540258757,38.79999999999996,15.5,1747.0299999999982,1816.0210000000006,1554.6707499999989,61.45577507190073,1792.707142857144,1773.5476190476184,1788.2394346004605,1785.4316548347233,-2.807779765736768,1896.4607407076035,1650.6344973876335,1847.020667244324,1855.6
1068,2004-04-06,1870.8,1876.15,1836.9,1851.15,-0.002935473446084136,1.1626366034417743,39.25,-19.649999999999864,1764.1899999999978,1816.6610000000005,1558.5077499999989,60.34137893196026,1807.5142857142869,1771.9238095238088,1792.8994764819074,1795.542169475535,2.6426929936276338,1889.4206291363391,1654.4269899112787,1849.7735557481078,1850.15
1069,2004-04-07,1856.4,1865.2,1833.95,1848.7,-0.0013235016071091454,1.1610978520286352,31.25,-7.700000000000045,1779.664999999998,1818.2740000000006,1562.336749999999,59.816268697558975,1819.8928571428585,1771.097619047618,1797.0328485943592,1803.7202972485293,6.687448654170795,1886.0306624955415,1656.1645755996951,1849.057851916036,1847.7
1070,2004-04-08,1854.0,1864.95,1839.7,1853.55,0.0026234651376642053,1.164143951764849,25.25,-0.4500000000000455,1795.3249999999982,1818.2970000000007,1566.0469999999993,60.54818691471305,1834.6642857142872,1771.5357142857135,1801.2193042540362,1811.3864053641407,10.167101110104113,1887.7049664261526,1655.3664621452745,1852.052617305345,1852.55
1071,2004-04-12,1860.3,1873.75,1828.95,1838.2,-0.008281405950743115,1.154503203115182,44.79999999999996,-22.09999999999991,1810.2349999999976,1817.2740000000006,1569.732999999999,57.00897280995082,1844.135714285716,1773.097619047618,1803.9586150500336,1815.5115737696567,11.552958719623575,1892.028340378157,1654.1668977170789,1842.817539101782,1837.2
1072,2004-04-13,1838.5,1885.15,1819.8,1878.45,0.021896420411271933,1.179782690616752,65.35000000000014,39.950000000000045,1819.3049999999976,1816.7760000000005,1573.2962499999994,63.09980389597578,1852.535714285716,1776.25238095238,1809.4764954166974,1825.1944085743253,15.717913157627434,1902.809646552591,1649.6951153521688,1866.5725130339279,1877.45
1073,2004-04-15,1878.5,1884.5,1855.0,1861.95,-0.008783837738561062,1.1694196708956115,29.5,-16.549999999999955,1830.9449999999986,1817.473,1577.017749999999,59.385464100001876,1855.5142857142873,1780.945238095237,1813.363421682128,1830.8491149475065,17.48569326537836,1912.7026853412049,1649.1877908492695,1863.490837677976,1860.95
1074,2004-04-16,1863.85,1882.55,1861.8,1868.95,0.003759499449501824,1.1738161035045802,20.75,5.100000000000136,1842.1249999999984,1818.517,1580.673999999999,60.44913764585118,1857.278571428573,1786.6404761904748,1817.4809460019706,1836.7107895709669,19.229843568996557,1922.9236762521841,1650.3572761287664,1867.1302792259921,1867.95
1075,2004-04-17,1869.2,1875.95,1864.95,1868.1,-0.00045480082399218524,1.1732822509734908,11.0,-1.1000000000001364,1851.8299999999977,1820.516,1584.3497499999994,60.242819359963796,1859.7000000000016,1792.2714285714276,1821.23050555738,1841.5398988677407,20.30939331036143,1931.9008007373181,1652.6420564055368,1867.7767597419968,1867.1
1076,2004-04-19,1868.2,1876.2,1837.4,1844.05,-0.012874043145441829,1.1581773646526772,38.79999999999996,-24.15000000000009,1856.674999999998,1821.434,1587.9669999999994,54.56782903438924,1859.035714285716,1798.3380952380942,1822.9208384790552,1841.9260682727038,19.005229793648823,1935.211273416926,1661.4649170592625,1851.958919914,1843.05
1077,2004-04-20,1844.4,1851.0,1832.0,1844.25,0.00010845692904215554,1.1583029770129336,19.0,-0.15000000000009095,1856.9699999999973,1822.2250000000006,1591.4949999999988,54.606125323184024,1857.7071428571448,1804.011904761904,1824.5007763694955,1842.2835962307493,17.78281986125421,1937.9815912763327,1670.0422182474747,1846.8196399713327,1843.25
1078,2004-04-21,1844.35,1876.0,1838.6,1873.35,0.015778771858478983,1.1765795754302175,37.4000000000001,29.0,1855.7349999999976,1822.4370000000006,1595.0134999999989,59.90227886586683,1862.728571428573,1812.9809523809515,1828.1192373791625,1847.063042964481,18.943805585318387,1938.4353284552967,1687.5265763066066,1864.5065466571111,1872.35
1079,2004-04-22,1873.55,1894.6,1871.0,1889.55,0.008647609896709206,1.1867541766109742,23.59999999999991,16.0,1857.9549999999977,1822.2900000000006,1598.6507499999989,62.523643205008575,1864.314285714287,1822.1785714285706,1832.669664239965,1853.5994978930216,20.929833653056907,1939.812905580813,1704.5442372763275,1881.2021822190368,1888.55
1080,2004-04-23,1890.85,1912.35,1885.75,1892.45,0.0015347569527137672,1.1885755558346898,26.59999999999991,1.6000000000001364,1862.0399999999966,1822.4660000000006,1602.3932499999987,62.99008074923268,1868.67142857143,1831.7190476190467,1837.097837259227,1859.5764982171725,22.478660957945518,1936.881196114613,1726.5568991234802,1888.7007274063453,1891.45
1081,2004-04-27,1890.05,1893.1,1814.0,1817.25,-0.03973684905809927,1.1413453083783405,79.09999999999991,-72.79999999999995,1865.9299999999976,1822.4850000000006,1606.0437499999994,46.74350234372189,1861.285714285716,1837.090476190476,1835.6276270918768,1853.0647292606845,17.43710216880754,1925.0693749052289,1749.1115774757218,1841.0669091354487,1816.25
1082,2004-04-28,1819.0,1833.95,1801.8,1816.55,-0.00038519741367448734,1.1409056651174434,32.15000000000009,-2.450000000000045,1863.8349999999973,1821.1240000000007,1609.3217499999987,46.622955891634035,1853.921428571429,1840.378571428571,1834.214469529516,1847.4470786051943,13.232609075678738,1918.9531829226266,1761.8039599345145,1824.7223030451496,1815.55
1083,2004-04-29,1816.7,1818.9,1793.1,1808.95,-0.004183754920040639,1.136132395427706,25.800000000000185,-7.75,1857.6449999999973,1819.1830000000007,1612.5469999999993,45.258274068908435,1848.9071428571438,1842.611904761904,1832.3430273421445,1841.5244511274725,9.181423785328207,1914.1905252066654,1771.0332843171418,1814.2074343483828,1807.95
1084,2004-04-30,1820.55,1841.45,1788.3,1796.1,-0.007103568368390546,1.128061801281242,53.150000000000105,-24.450000000000053,1852.3449999999973,1817.0910000000006,1615.7924999999989,42.968182713118885,1842.0285714285726,1844.7999999999988,1829.6583586501333,1834.5360740309384,4.877715380805057,1906.6564547966766,1782.9435452033213,1802.1358114494608,1795.1
1085,2004-05-03,1796.1,1801.45,1742.8,1766.7,-0.01636879906463995,1.1095967843235734,58.650000000000105,-29.39999999999986,1845.0599999999965,1814.6110000000006,1618.9292499999988,38.204934970379206,1826.7928571428586,1844.5523809523795,1824.9947765279007,1824.099754949256,-0.8950215786458102,1907.6634217947226,1781.4413401100367,1778.5119371498206,1765.7
1086,2004-05-04,1769.1,1803.15,1768.8,1793.1,0.014943114280862481,1.1261776158773982,34.350000000000136,24.0,1834.9199999999976,1811.6160000000007,1622.0027499999987,44.188016503990575,1813.0142857142873,1843.2880952380933,1822.6322004887973,1819.3305618801394,-3.301638608658095,1909.4827619777584,1777.0934284984287,1788.2373123832733,1792.1
1087,2004-05-05,1789.45,1814.35,1788.1,1809.9,0.009369248787016948,1.1367290541389232,26.25,20.45000000000005,1829.8249999999973,1810.3120000000006,1625.2682499999987,47.66087901664626,1801.2214285714301,1841.8023809523795,1821.6890745266644,1817.8797062062713,-3.8093683203928776,1909.5848158172007,1774.0199460875574,1802.6791041277565,1808.9
1088,2004-05-06,1810.3,1837.95,1810.3,1832.8,0.012652632742140346,1.1511116693882637,27.65000000000009,22.5,1826.3899999999976,1809.4570000000006,1628.7387499999988,52.041508588789256,1803.4428571428589,1840.6690476190465,1822.512106043208,1820.1751360206915,-2.3369700225164247,1908.207765967885,1773.1303292702073,1822.7597013759198,1831.8
1089,2004-05-07,1832.85,1833.15,1796.95,1804.45,-0.015468136185071925,1.1333061173219403,36.200000000000045,-28.39999999999986,1822.3349999999973,1809.9490000000005,1632.3567499999988,46.817319204313755,1801.7142857142874,1838.4452380952368,1821.1741722622296,1817.7558843252004,-3.4182879370291634,1907.59075063781,1769.2997255526632,1810.553233791973,1803.45
1090,2004-05-10,1804.4,1804.4,1753.8,1769.1,-0.0195904569259332,1.1111041326466482,50.60000000000014,-35.30000000000018,1813.8249999999973,1809.6110000000006,1635.7837499999994,41.25600712645461,1796.02142857143,1834.6547619047608,1817.316826168731,1810.2703636597848,-7.046462508945979,1909.8975549468528,1759.4119688626683,1782.9177445973246,1768.1
1091,2004-05-11,1768.7,1768.7,1692.9,1699.45,-0.03937030128313823,1.0673596281874096,75.79999999999995,-69.25,1801.4899999999973,1809.2570000000005,1638.9319999999989,32.95076020087943,1782.2142857142874,1827.316666666665,1808.5859501562327,1793.2210769428948,-15.364873213337429,1922.290227900023,1732.3431054333073,1727.272581532441,1698.45
1092,2004-05-12,1699.25,1721.35,1689.85,1711.1,0.0068551590220364824,1.074676548172336,31.5,11.849999999999907,1789.7099999999978,1807.9300000000005,1641.6154999999987,35.297035783491246,1774.27142857143,1821.2642857142841,1801.3647686631782,1780.5870651055268,-20.7777035576512,1928.7058937759195,1713.822677652649,1716.4908605108135,1710.1
1093,2004-05-13,1707.95,1750.3,1625.1,1717.5,0.0037402840278184532,1.0786961437005358,125.20000000000003,9.549999999999956,1779.1649999999975,1806.1460000000006,1644.3249999999985,36.60938335299456,1763.4714285714301,1813.5999999999985,1795.1525635770165,1770.8813627815994,-24.271200795417148,1926.7209529663376,1700.4790470336593,1717.1636201702713,1716.5
1094,2004-05-14,1717.05,1722.8,1566.95,1582.4,-0.07866084425036379,0.99384499434744,155.8499999999999,-134.64999999999986,1770.0199999999975,1803.4420000000007,1647.0387499999986,25.056231070205,1730.9714285714301,1800.2880952380938,1779.3931144231638,1741.8842300459687,-37.508884377195045,1949.5369642615287,1651.0392262146595,1627.3212067234238,1581.4
1095,2004-05-17,1582.5,1583.8,1292.2,1388.75,-0.1223774014155713,0.8722208265293272,291.5999999999999,-193.75,1748.6499999999978,1797.8820000000005,1649.0357499999984,16.848588399218713,1667.5357142857156,1777.4214285714277,1750.4565874288553,1687.5558869619736,-62.900700466881744,2007.6581319256934,1547.184725217161,1468.2737355744746,1387.75
1096,2004-05-18,1392.95,1517.6,1389.65,1503.95,0.08295229522952298,0.9445735460369264,127.94999999999979,111.0,1710.8549999999975,1788.7800000000002,1650.0502499999989,31.271672388716297,1624.6071428571445,1760.0809523809512,1732.196840211903,1659.3088274293625,-72.8880127825405,2015.147289783992,1505.0146149779102,1492.057911858158,1502.95
1097,2004-05-19,1508.05,1576.05,1508.05,1567.85,0.0424881146314704,0.9847066951387978,68.0,59.79999999999996,1681.9399999999978,1781.5050000000006,1651.5912499999988,37.72434825519978,1595.8571428571445,1746.92857142857,1720.0230001962063,1645.238238594076,-74.7847616021304,2012.0939661757725,1481.7631766813674,1542.585970619386,1566.85
1098,2004-05-20,1566.5,1591.05,1531.3,1543.85,-0.015307586822719044,0.969633211908048,59.75,-22.65000000000009,1657.7349999999976,1775.1570000000006,1653.4124999999988,36.3441739338359,1573.628571428573,1732.6238095238082,1706.9731483298206,1629.6400480411414,-77.33310028867936,2007.9547842052966,1457.2928348423197,1543.4286568731284,1542.85
1099,2004-05-21,1545.05,1566.15,1498.1,1560.2,0.01059040709913539,0.9799020223589964,68.05000000000018,15.150000000000093,1628.8399999999976,1768.7130000000006,1655.2094999999986,38.008116112351686,1552.07142857143,1717.7119047619033,1696.1010632683524,1618.9569637271195,-77.14409954123289,1994.9454433260034,1440.478366197803,1554.6095522910434,1559.2
1100,2004-05-24,1563.65,1613.6,1563.05,1608.85,0.03118189975644148,1.0104572289913292,50.54999999999996,45.19999999999982,1604.4149999999975,1763.0300000000002,1657.1552499999993,42.79938497055401,1536.5500000000015,1704.3452380952365,1689.6380215447705,1617.4020462306396,-72.23597531413088,1973.7381609881213,1434.952315202351,1590.7698507636808,1607.85
1101,2004-05-25,1608.9,1621.45,1566.4,1606.7,-0.0013363582683282305,1.0091068961185743,55.04999999999996,-2.200000000000045,1588.3899999999976,1759.0990000000006,1659.2147499999985,42.64252975386769,1540.0214285714303,1690.7380952380936,1683.4944643933059,1615.755577579772,-67.73888681353401,1948.8565504186013,1432.6196400575861,1601.3899502545605,1605.7
1102,2004-05-26,1608.15,1625.7,1587.0,1598.8,-0.004916910437542832,1.0041452078884523,38.700000000000045,-9.350000000000136,1579.1149999999973,1754.9890000000007,1661.1349999999984,42.03295817600785,1570.028571428573,1680.3357142857126,1677.2208003641724,1613.147027182884,-64.07377318128829,1934.6192708576364,1426.0521577137888,1599.6633167515201,1597.8
1103,2004-05-27,1590.15,1606.0,1576.05,1586.4,-0.007755816862646925,0.9963572415525652,29.950000000000053,-3.75,1567.884999999997,1751.6970000000006,1662.9647499999985,41.04125510303918,1581.8071428571445,1669.3761904761884,1670.49333367053,1609.0320999239786,-61.461233746551436,1918.7946693807337,1419.957711571644,1590.82110558384,1585.4
1104,2004-05-28,1586.35,1587.1,1504.0,1508.75,-0.04894730206757447,0.9475882426830764,83.09999999999991,-77.59999999999991,1554.7749999999976,1748.4380000000006,1664.7229999999988,35.407573181344716,1573.364285714287,1655.0809523809505,1658.5123459912313,1593.6040845510583,-64.90826144017274,1905.3113991219489,1404.8505056399524,1536.1070351946137,1507.75
1105,2004-05-31,1507.05,1509.05,1456.2,1483.6,-0.016669428334714187,0.9317924883808532,52.849999999999895,-23.450000000000053,1547.4099999999976,1743.6160000000007,1666.0322499999984,33.78972573146352,1564.7571428571446,1640.1999999999985,1645.5558759178064,1576.6803792355113,-68.87549668229553,1892.368764917481,1388.0312350825159,1501.1023450648706,1482.6
1106,2004-06-01,1483.9,1529.6,1483.9,1507.9,0.016379077918576623,0.9470543901519876,45.69999999999982,24.0,1556.8949999999973,1738.9550000000006,1667.2114999999985,36.79474699191099,1557.2857142857156,1627.8761904761884,1635.3591443683401,1566.098782430048,-69.26036193829191,1879.3745276855154,1376.3778532668628,1505.6341150216238,1506.9
1107,2004-06-02,1508.0,1543.3,1508.0,1535.2,0.018104648849393223,0.9642004773269656,35.299999999999955,27.200000000000053,1557.2899999999972,1734.6110000000006,1668.3439999999985,40.084780876588866,1546.764285714287,1615.5952380952367,1627.9399484892035,1561.3451235946563,-66.59482489454717,1858.238919044834,1372.9515571456393,1525.344705007208,1534.2
1108,2004-06-03,1535.8,1566.5,1484.5,1495.1,-0.026120375195414325,0.9390151990955876,82.0,-40.700000000000045,1554.0249999999976,1731.6150000000002,1669.6314999999984,37.035276914763756,1530.8214285714298,1600.6047619047604,1618.099952304818,1551.1535661185553,-66.94638618626254,1831.4404348514904,1369.7690889580306,1505.181568335736,1494.1
1109,2004-06-04,1494.85,1527.0,1480.8,1521.1,0.017390141127683778,0.9553448059289,46.200000000000045,26.25,1549.1499999999976,1727.5890000000006,1670.6699999999985,40.211291714519504,1519.7214285714301,1585.761904761903,1610.914770652609,1546.5299405618546,-64.38483009075435,1792.7427732129975,1378.7810363108083,1515.793856111912,1520.1
1110,2004-06-07,1521.6,1557.5,1521.6,1542.55,0.014101636973243181,0.9688167315663828,35.9000000000001,20.95000000000005,1545.2399999999973,1724.1690000000006,1671.7707499999979,42.775797033430365,1513.4571428571442,1573.290476190475,1605.8507135672305,1545.9176420138767,-59.93307155335378,1754.9395434026535,1391.6414089782957,1533.6312853706374,1541.55
1111,2004-06-08,1542.6,1557.0,1526.45,1550.55,0.005186217626657053,0.9738412259766326,30.549999999999947,7.950000000000045,1538.6099999999972,1720.9310000000007,1672.9277499999978,43.74495217799729,1519.4285714285727,1562.8833333333316,1601.7543644141022,1546.6303124732801,-55.12405194082203,1720.9233261621735,1404.8433405044907,1544.9104284568793,1549.55
1112,2004-06-09,1550.45,1561.6,1541.6,1548.3,-0.0014510979974847735,0.9724280869237498,20.0,-2.150000000000091,1532.9949999999972,1716.9920000000006,1674.3249999999978,43.52169953251693,1528.6714285714295,1555.6857142857132,1597.7947818649093,1546.8871874773909,-50.90759438751842,1700.845967602053,1410.5254609693734,1547.1701428189594,1547.3
